966,"Kazuo","2014-06-25","Dolphin Shoals",120064,10,"France","https://www.youtube.com/watch?v=cY66KFMcqIs","10-0-0","1-1-1","Badwagon","Retro Off-Road",0,"Super Glider",1,"Wario","41.136","39.448","39.480",0,0,"","","",""
968,"Demon","2014-06-26","Thwomp Ruins",112211,4,"USA","N/A","10-0-0","1-1-1","Sports Coupe","Slick",0,"Gold Glider",0,"Bowser","39.123","36.637","36.451",0,0,"","","",""
975,"のりたま","2014-06-26","3DS Music Park",113332,27,"Japan","https://www.youtube.com/watch?v=C1kXqGpxE6c","6-4-0","1-1-1","Circuit Special","Cyber Slick",0,"Cloud Glider",3,"Morton","38.858","37.490","36.984",0,0,"","","",""
967,"Cole","2014-06-25","GBA Mario Circuit",84216,18,"Canada","https://www.youtube.com/watch?v=WQH2rjZxW6s","9-1-0","1-1-1","Gold Standard","Slick",0,"MKTV Parafoil",3,"Heavy Mii","29.548","27.332","27.336",0,0,"","","",""
969,"Demon","2014-06-26","Thwomp Ruins",112187,4,"USA","N/A","10-0-0","1-1-1","Sports Coupe","Slick",0,"Gold Glider",0,"Bowser","38.884","36.609","36.694",0,0,"","","",""
973,"Jax","2014-06-26","Twisted Mansion",117200,7,"USA","https://www.youtube.com/watch?v=RwiEjQUp3aI","10-0-0","1-1-1","Mach 8","Cyber Slick",0,"Gold Glider",3,"Morton","40.199","38.498","38.503",0,0,"","","",""
1013,"マハル","2014-06-29","Rainbow Road",123097,16,"Japan","https://www.youtube.com/watch?v=VhfpPOE53c0","10-0-0","1-1-1","Pipe Frame","Slick",0,"Super Glider",0,"Bowser","41.987","40.654","40.456",0,1,"","","",""
976,"Kazuo","2014-06-26","Dolphin Shoals",119968,10,"France","https://www.youtube.com/watch?v=Rq9suy8X_eM","10-0-0","1-1-1","Badwagon","Retro Off-Road",0,"Super Glider",24,"Wario","41.177","39.382","39.409",0,0,"","","",""
1249,"JaK","2014-07-17","Sweet Sweet Canyon",110501,3,"USA","https://www.youtube.com/watch?v=1g30N_yqcNc","7-3-0","1-1-1","Gold Standard","Cyber Slick",0,"Flower Glider",0,"Morton","38.091","36.508","35.902",0,0,"","","",""
1017,"ろこあ","2014-06-29","3DS Music Park",112610,27,"Japan","https://www.youtube.com/watch?v=7Z6NhbN0fxg","6-3-0","1-1-1","Circuit Special","Slick",0,"Super Glider",0,"Morton","38.762","36.993","36.855",0,0,"","","",""
1047,"Kazuo","2014-07-01","Twisted Mansion",117022,7,"France","https://www.youtube.com/watch?v=DOgXICIJ_qo","10-0-0","1-1-1","Mach 8","Cyber Slick",0,"Gold Glider",14,"Morton","40.122","38.463","38.437",0,0,"","","",""
981,"Jacob","2014-06-27","DS Tick-Tock Clock",107420,29,"USA","https://www.youtube.com/watch?v=bEDa5lgLJLg","9-1-0","1-1-1","Mach 8","Cyber Slick",0,"Super Glider",6,"Morton","37.160","35.463","34.797",0,0,"","","",""
978,"JaK","2014-06-27","DS Wario Stadium",111988,25,"USA","https://www.youtube.com/watch?v=zpN6rZNZ_LI","10-0-0","1-1-1","Gold Standard","Slick",0,"Gold Glider",0,"Bowser","38.027","36.970","36.991",0,0,"","","",""
1014,"ろこあ","2014-06-29","3DS Music Park",112825,27,"Japan","https://www.youtube.com/watch?v=93hg04fsVbg","7-3-0","1-1-1","Circuit Special","Slick",0,"Parafoil",0,"Morton","38.810","36.808","37.207",0,0,"","","",""
1037,"Cole","2014-07-01","GBA Mario Circuit",83797,18,"Canada","N/A","10-0-0","1-1-1","Gold Standard","Slick",0,"MKTV Parafoil",0,"Bowser","29.144","27.370","27.283",0,0,"","","",""
1035,"Ray","2014-06-30","Cloudtop Cruise",120775,13,"Canada","https://www.youtube.com/watch?v=gd4IgI3jOkc","10-0-0","1-1-1","Circuit Special","Cyber Slick",0,"Super Glider",1,"Morton","41.745","39.487","39.543",0,0,"","","",""
980,"Jacob","2014-06-27","DS Tick-Tock Clock",107472,29,"USA","N/A","9-1-0","1-1-1","Mach 8","Cyber Slick",0,"Super Glider",0,"Morton","37.274","35.496","34.702",0,0,"","","",""
982,"Demon","2014-06-27","Thwomp Ruins",111846,4,"USA","https://www.youtube.com/watch?v=R5EXGAr12r0","10-0-0","1-1-1","Sports Coupe","Slick",0,"Gold Glider",0,"Bowser","39.140","36.392","36.314",0,0,"","","",""
1012,"Twi","2014-06-29","Bowser's Castle",122576,15,"USA","https://www.youtube.com/watch?v=E1xpoQZDkpA","10-0-0","1-1-1","Circuit Special","Slick",0,"Plane Glider",4,"Heavy Mii","42.219","40.163","40.194",0,0,"","","",""
983,"MadSun","2014-06-27","DS Wario Stadium",111922,25,"Japan","https://www.youtube.com/watch?v=rHgjXHK8If8","10-0-0","1-1-1","Gold Standard","Cyber Slick",0,"Super Glider",4,"Morton","38.112","36.965","36.845",0,0,"","","",""
984,"Aries","2014-06-27","Toad Harbor",121925,6,"Japan","https://www.youtube.com/watch?v=AHtOejEM8LE","10-0-0","1-1-1","Mach 8","Slick",0,"Super Glider",5,"Bowser","41.587","39.986","40.352",0,0,"","","",""
985,"Alexony","2014-06-27","Thwomp Ruins",111775,4,"Spain","https://www.youtube.com/watch?v=W5qVAaiPCNM","10-0-0","1-1-1","Sports Coupe","Slick",0,"Gold Glider",1,"Bowser","38.917","36.480","36.378",0,0,"","","",""
986,"Nono","2014-06-27","GCN Dry Dry Desert",119362,21,"France","https://www.youtube.com/watch?v=pCXS0h2SZmc","10-0-0","1-1-1","Pipe Frame","Slim",0,"Super Glider",0,"Bowser","41.227","39.155","38.980",0,1,"","","",""
988,"Twi","2014-06-27","DS Cheep Cheep Beach",108386,19,"USA","https://www.youtube.com/watch?v=XcwrcFJGF2Q","10-0-0","1-1-1","Circuit Special","Slick",0,"Super Glider",1,"Heavy Mii","37.128","35.662","35.596",0,0,"","","",""
995,"Cole","2014-06-28","GBA Mario Circuit",84067,18,"Canada","N/A","10-0-0","1-1-1","Mach 8","Slick",0,"MKTV Parafoil",0,"Wario","29.286","27.353","27.428",0,0,"","","",""
1103,"Malleo","2014-07-05","Mount Wario",104816,12,"USA","https://www.youtube.com/watch?v=T7E8zTiMdnU","4-6-0","1-1-1","Circuit Special","Slim",0,"Super Glider",0,"Morton","24.183","45.000","35.633",0,0,"","","",""
1040,"JaK","2014-07-01","N64 Toad's Turnpike",102671,20,"USA","https://www.youtube.com/watch?v=g-NAZFof3cg","10-0-0","1-2-0","Circuit Special","Cyber Slick",0,"Cloud Glider",0,"Bowser","35.695","33.024","33.952",0,0,"","","",""
1003,"あんちょび","2014-06-28","Bowser's Castle",122697,15,"Japan","https://www.youtube.com/watch?v=9kzZUZg0xFw","10-0-0","1-1-1","Circuit Special","Slick",0,"Wario Wing",1,"Bowser","42.197","40.241","40.259",0,0,"","","",""
990,"JaK","2014-06-28","Mario Kart Stadium",97321,1,"USA","N/A","6-4-0","1-1-1","Mach 8","Cyber Slick",0,"Gold Glider",0,"Wario","33.485","32.230","31.606",0,0,"","","",""
991,"JaK","2014-06-28","Mario Kart Stadium",97140,1,"USA","https://www.youtube.com/watch?v=_RiGmpXSbME","7-3-0","1-1-1","Mach 8","Cyber Slick",0,"Gold Glider",23,"Wario","33.506","32.010","31.624",0,0,"","","",""
992,"JaK","2014-06-28","Rainbow Road",123315,16,"USA","https://www.youtube.com/watch?v=gFrZ9uEehXY","10-0-0","1-1-1","Pipe Frame","Crimson Slim",0,"Gold Glider",1,"Bowser","42.108","40.606","40.601",0,0,"","","",""
993,"JaK","2014-06-28","DS Cheep Cheep Beach",108293,19,"USA","https://www.youtube.com/watch?v=_kw4Rb1SDjg","10-0-0","1-1-1","Mach 8","Cyber Slick",0,"Gold Glider",3,"Wario","37.101","35.617","35.575",0,0,"","","",""
994,"Catfish","2014-06-28","GCN Dry Dry Desert",119188,21,"USA","https://www.youtube.com/watch?v=krYH2I8rzKg","10-0-0","1-1-1","Pipe Frame","Slick",0,"MKTV Parafoil",0,"Bowser","41.155","39.071","38.962",0,1,"","","",""
996,"Cole","2014-06-28","GBA Mario Circuit",84007,18,"Canada","N/A","10-0-0","1-1-1","Mach 8","Slick",0,"MKTV Parafoil",0,"Wario","29.212","27.446","27.349",0,0,"","","",""
997,"Cole","2014-06-28","GBA Mario Circuit",84004,18,"Canada","N/A","10-0-0","1-1-1","Mach 8","Slick",0,"MKTV Parafoil",0,"Wario","29.289","27.395","27.320",0,0,"","","",""
998,"Cole","2014-06-28","GBA Mario Circuit",83994,18,"Canada","https://www.youtube.com/watch?v=ffxQfPgBqHo","10-0-0","1-1-1","Mach 8","Slick",0,"MKTV Parafoil",0,"Wario","29.186","27.477","27.331",0,0,"","","",""
999,"Ray","2014-06-28","Cloudtop Cruise",120920,13,"Canada","https://www.youtube.com/watch?v=_XhPCM1jvC4","10-0-0","1-1-1","Circuit Special","Slick",0,"Super Glider",2,"Morton","41.792","39.522","39.606",0,0,"","","",""
1001,"Twi","2014-06-28","Bowser's Castle",122853,15,"USA","https://www.youtube.com/watch?v=t0ScEnFkqhM","10-0-0","1-1-1","Circuit Special","Slick",0,"Super Glider",0,"Heavy Mii","42.273","40.265","40.315",0,0,"","","",""
1002,"JaK","2014-06-28","Thwomp Ruins",111732,4,"USA","https://www.youtube.com/watch?v=ETu-vfvQq44","10-0-0","1-1-1","Mach 8","Cyber Slick",0,"Gold Glider",10,"Bowser","39.058","36.252","36.422",0,0,"","","",""
1004,"Nono","2014-06-28","GCN Dry Dry Desert",119061,21,"France","https://www.youtube.com/watch?v=MNHQqUDyC98","10-0-0","1-1-1","Pipe Frame","Slim",0,"Super Glider",0,"Bowser","41.134","39.025","38.902",0,1,"","","",""
1005,"いたくら","2014-06-28","Wii Grumble Volcano",117142,31,"Japan","https://www.youtube.com/watch?v=lnqQYIUOe9w","10-0-0","1-1-1","Mach 8","Cyber Slick",0,"Super Glider",0,"Heavy Mii","39.842","38.624","38.676",0,0,"","","",""
1006,"Kazuo","2014-06-28","Wii Grumble Volcano",117113,31,"France","https://www.youtube.com/watch?v=XUea9QudQGA","10-0-0","1-1-1","Mach 8","Cyber Slick",0,"Gold Glider",1,"Morton","39.858","38.641","38.614",0,0,"","","",""
1007,"Danny G","2014-06-28","GCN Dry Dry Desert",118964,21,"USA","https://www.youtube.com/watch?v=RU32o301O3A","10-0-0","1-1-1","Pipe Frame","Crimson Slim",0,"Cloud Glider",1,"Morton","41.201","38.825","38.938",0,1,"","","",""
1008,"Cole","2014-06-28","GBA Mario Circuit",83888,18,"Canada","https://www.youtube.com/watch?v=wqYrV6JLyJ4","10-0-0","1-1-1","Mach 8","Slick",0,"MKTV Parafoil",1,"Wario","29.141","27.338","27.409",0,0,"","","",""
1058,"Danny G","2014-07-02","GCN Dry Dry Desert",118447,21,"USA","https://www.youtube.com/watch?v=bW6o5eQicnI","10-0-0","1-1-1","Pipe Frame","Crimson Slim",0,"Cloud Glider",0,"Morton","41.101","38.575","38.771",0,1,"","","",""
1042,"JaK","2014-07-01","DS Wario Stadium",111628,25,"USA","https://www.youtube.com/watch?v=vX9kQGDzm8M","10-0-0","1-1-1","Gold Standard","Cyber Slick",0,"Gold Glider",2,"Bowser","37.997","36.887","36.744",0,0,"","","",""
1024,"Demon","2014-06-29","Electrodrome",118367,11,"USA","https://www.youtube.com/watch?v=haZ_0XusWaI","9-1-0","1-1-1","Mach 8","Slick",0,"Cloud Glider",0,"Bowser","40.579","38.814","38.974",0,0,"","","",""
1203,"ZRoyal","2014-07-13","N64 Royal Raceway",114011,23,"USA","N/A","10-0-0","1-1-1","Mach 8","Slick",0,"Gold Glider",0,"Bowser","39.269","37.330","37.412",0,0,"","","",""
1011,"JaK","2014-06-29","3DS Piranha Plant Slide",120541,30,"USA","https://www.youtube.com/watch?v=fLB1PshBMq0","10-0-0","1-1-1","Circuit Special","Cyber Slick",0,"Wario Wing",9,"Morton","40.893","39.735","39.913",0,0,"","","",""
1015,"いたくら","2014-06-29","Wii Grumble Volcano",117110,31,"Japan","https://www.youtube.com/watch?v=aGtifJTHi_M","10-0-0","1-1-1","Mach 8","Cyber Slick",0,"Super Glider",0,"Bowser","39.889","38.503","38.718",0,0,"","","",""
1016,"Blake","2014-06-29","Mount Wario",105750,12,"USA","https://www.youtube.com/watch?v=TXJ-qDpo-ls","4-5-1","1-1-1","Circuit Special","Crimson Slim",0,"Waddle Wing",0,"Morton","24.000","45.866","35.884",0,0,"","","",""
1018,"いたくら","2014-06-29","Wii Grumble Volcano",117108,31,"Japan","https://www.youtube.com/watch?v=_jjAcoWTak8","10-0-0","1-1-1","Mach 8","Cyber Slick",0,"Super Glider",0,"Bowser","39.861","38.636","38.611",0,0,"","","",""
1019,"NOBUO","2014-06-29","Mario Circuit",106277,5,"Japan","https://www.youtube.com/watch?v=4vnxkCFWHwI","10-0-0","2-1-0","Mach 8","Slick",0,"-",10,"Morton","35.280","35.171","35.826",0,0,"","","",""
1020,"ろこあ","2014-06-29","3DS Music Park",112217,27,"Japan","https://www.youtube.com/watch?v=zAI51OWsDrQ","7-3-0","1-1-1","Circuit Special","Slick",0,"Parafoil",2,"Morton","38.705","36.925","36.587",0,0,"","","",""
1021,"Kazuo","2014-06-29","Wii Grumble Volcano",116849,31,"France","https://www.youtube.com/watch?v=rQLSSDSWyF0","10-0-0","1-1-1","Mach 8","Cyber Slick",0,"Gold Glider",1,"Morton","39.782","38.463","38.604",0,0,"","","",""
1022,"Keiichi","2014-06-29","Electrodrome",118547,11,"Japan","https://www.youtube.com/watch?v=4mYzDp6wVbE","9-1-0","1-1-1","Mach 8","Slick",0,"Cloud Glider",0,"Wario","40.603","39.032","38.912",0,1,"","","",""
1023,"Kazuo","2014-06-29","Twisted Mansion",117126,7,"France","https://www.youtube.com/watch?v=rLu7HXQdNfk","10-0-0","1-1-1","Mach 8","Cyber Slick",0,"Gold Glider",2,"Morton","40.209","38.469","38.448",0,0,"","","",""
1025,"Demon","2014-06-29","Electrodrome",118329,11,"USA","https://www.youtube.com/watch?v=UZzTmueo320","9-1-0","1-1-1","Mach 8","Slick",0,"Cloud Glider",0,"Bowser","40.594","38.834","38.901",0,0,"","","",""
1026,"Cole","2014-06-29","GBA Mario Circuit",83829,18,"Canada","https://www.youtube.com/watch?v=r9PBUK0hJ4E","10-0-0","1-1-1","Mach 8","Slick",0,"MKTV Parafoil",2,"Bowser","29.117","27.376","27.336",0,0,"","","",""
1034,"ZRoyal","2014-06-30","Cloudtop Cruise",120866,13,"USA","N/A","10-0-0","1-1-1","Mach 8","Slick",0,"Gold Glider",0,"Morton","41.699","39.518","39.649",0,0,"","","",""
1070,"Thurmos","2014-06-24","Mario Circuit",106502,5,"France","N/A","10-0-0","-","-","-",0,"-",0,"-","-","-","-",0,0,"","","",""
1173,"あんちょび","2014-07-10","Bowser's Castle",122309,15,"Japan","https://www.youtube.com/watch?v=gLMqgbrE5Io","10-0-0","1-1-1","Mach 8","Slick",0,"Super Glider",9,"Bowser","41.805","40.299","40.205",0,0,"","","",""
1046,"よっしー","2014-07-01","N64 Yoshi Valley",118632,28,"Japan","https://www.youtube.com/watch?v=aPH2XqfLe6Y","10-0-0","1-1-1","Circuit Special","Cyber Slick",0,"Bowser Kite",13,"Bowser","41.220","38.684","38.728",0,0,"","","",""
1033,"Danny G","2014-06-30","GCN Dry Dry Desert",118591,21,"USA","https://www.youtube.com/watch?v=MkqSA1be5qY","10-0-0","1-1-1","Pipe Frame","Crimson Slim",0,"Cloud Glider",1,"Morton","41.090","38.670","38.831",0,1,"","","",""
1048,"つられうさぎ","2014-07-01","Bone-Dry Dunes",111078,14,"Japan","https://www.youtube.com/watch?v=y4mPIOu0cYs","9-1-0","1-1-1","Wild Wiggler","Slick",0,"Super Glider",23,"Morton","38.017","36.531","36.530",0,0,"","","",""
1027,"JaK","2014-06-29","Rainbow Road",123095,16,"USA","N/A","10-0-0","1-1-1","Pipe Frame","Cyber Slick",0,"Gold Glider",0,"Bowser","-","-","-",0,0,"","","",""
1028,"Blake","2014-06-29","Mount Wario",104933,12,"USA","https://www.youtube.com/watch?v=U23voxvyGy0","4-6-0","1-1-1","Circuit Special","Crimson Slim",0,"Wario Wing",6,"Morton","23.933","45.233","35.767",0,0,"","","",""
1029,"Demon","2014-06-29","Electrodrome",118061,11,"USA","https://www.youtube.com/watch?v=ykfZuPUw1zM","9-1-0","1-1-1","Mach 8","Slick",0,"Cloud Glider",6,"Bowser","40.420","38.744","38.897",0,0,"","","",""
1430,"MadSun","2014-08-11","DS Wario Stadium",110670,25,"Japan","https://www.youtube.com/watch?v=NYsygIu02aY","10-0-0","1-1-1","Gold Standard","Cyber Slick",0,"Gold Glider",18,"Heavy Mii","37.586","36.481","36.603",0,0,"","","",""
1030,"JaK","2014-06-29","Rainbow Road",123062,16,"USA","https://www.youtube.com/watch?v=0s0h9003wrs","10-0-0","1-1-1","Pipe Frame","Cyber Slick",0,"Gold Glider",0,"Bowser","42.014","40.480","40.568",0,0,"","","",""
1031,"JaK","2014-06-29","Rainbow Road",122955,16,"USA","https://www.youtube.com/watch?v=I24nH05OSq4","10-0-0","1-1-1","Pipe Frame","Cyber Slick",0,"Gold Glider",10,"Bowser","41.901","40.492","40.562",0,0,"","","",""
1032,"Kazuo","2014-06-30","Wii Grumble Volcano",116419,31,"France","https://www.youtube.com/watch?v=sVSTQe0Ly_Y","10-0-0","1-1-1","Mach 8","Cyber Slick",0,"Gold Glider",18,"Morton","39.726","38.332","38.361",0,0,"","","",""
1044,"MadSun","2014-07-01","DS Wario Stadium",111628,25,"Japan","https://www.youtube.com/watch?v=HojTyoNENNs","10-0-0","1-1-1","Gold Standard","Cyber Slick",0,"Super Glider",2,"Morton","38.188","36.743","36.697",0,0,"","","",""
1036,"Twi","2014-07-01","DS Cheep Cheep Beach",108106,19,"USA","https://www.youtube.com/watch?v=K1yLEnhTW7s","10-0-0","1-1-1","Circuit Special","Slick",0,"Super Glider",3,"Heavy Mii","37.043","35.393","35.670",0,0,"","","",""
1038,"Cole","2014-07-01","GBA Mario Circuit",83716,18,"Canada","https://www.youtube.com/watch?v=eyfK2R5z9U0","10-0-0","1-1-1","Gold Standard","Slick",0,"MKTV Parafoil",7,"Bowser","29.118","27.399","27.199",0,0,"","","",""
1039,"JaK","2014-07-01","N64 Toad's Turnpike",103010,20,"USA","N/A","10-0-0","1-2-0","Circuit Special","Cyber Slick",0,"Cloud Glider",0,"Bowser","35.693","33.078","34.239",0,0,"","","",""
1041,"JaK","2014-07-01","DS Wario Stadium",111734,25,"USA","N/A","10-0-0","1-1-1","Gold Standard","Cyber Slick",0,"Gold Glider",0,"Bowser","38.116","36.926","36.692",0,0,"","","",""
1043,"Nono","2014-07-01","GCN Dry Dry Desert",118532,21,"France","https://www.youtube.com/watch?v=Jgv1jU0_O0k","10-0-0","1-1-1","Pipe Frame","Crimson Slim",0,"Super Glider",0,"Bowser","41.074","38.922","38.536",0,1,"","","",""
1045,"ろこあ","2014-07-01","3DS Music Park",111935,27,"Japan","https://www.youtube.com/watch?v=8laY4OIAzsI","7-3-0","1-1-1","Mach 8","Slick",0,"Super Glider",16,"Morton","38.675","36.631","36.629",0,0,"","","",""
1049,"Danny G","2014-07-01","GCN Dry Dry Desert",118506,21,"USA","https://www.youtube.com/watch?v=9wcntCVwO-g","10-0-0","1-1-1","Pipe Frame","Crimson Slim",0,"Cloud Glider",1,"Morton","41.078","38.757","38.671",0,1,"","","",""
1050,"ZRoyal","2014-07-01","Cloudtop Cruise",120690,13,"USA","https://www.youtube.com/watch?v=xw73qnCO4NE","10-0-0","1-1-1","Mach 8","Slick",0,"Gold Glider",1,"Morton","41.695","39.511","39.484",0,0,"","","",""
1051,"Alexony","2014-07-01","N64 Toad's Turnpike",102466,20,"Spain","https://www.youtube.com/watch?v=nSOs5mk1SyA","10-0-0","1-2-0","Circuit Special","Slick",0,"Gold Glider",8,"Bowser","35.417","33.100","33.949",0,0,"","","",""
1052,"Cole","2014-07-01","GCN Sherbet Land",110803,26,"Canada","https://www.youtube.com/watch?v=tZmx0BIp_aI","10-0-0","1-1-1","Badwagon","Hot Monster",0,"MKTV Parafoil",0,"Peach","38.324","36.345","36.134",0,0,"","","",""
1109,"ZRoyal","2014-07-05","N64 Royal Raceway",114223,23,"USA","https://www.youtube.com/watch?v=kIFNkiB1jGo","10-0-0","1-1-1","Mach 8","Slick",0,"Gold Glider",8,"Morton","39.366","37.445","37.412",0,0,"","","",""
1053,"Cole","2014-07-01","GCN Sherbet Land",110738,26,"Canada","https://www.youtube.com/watch?v=RiT0W8pHWuM","10-0-0","1-1-1","Badwagon","Hot Monster",0,"MKTV Parafoil",1,"Peach","38.383","36.168","36.187",0,0,"","","",""
1133,"Blake","2014-07-08","Mount Wario",104450,12,"USA","https://www.youtube.com/watch?v=zv95wekd1Oo","4-6-0","1-1-1","Circuit Special","Slim",0,"Wario Wing",1,"Morton","24.000","45.100","35.350",0,0,"","","",""
1085,"Shaun","2014-07-04","Shy Guy Falls",116300,8,"UK","https://www.youtube.com/watch?v=LGk-ifP7R5A","10-0-0","1-1-1","Sports Coupe","Cyber Slick",0,"Wario Wing",1,"Morton","39.568","38.461","38.271",0,0,"","","",""
1102,"Demon","2014-07-05","Electrodrome",117843,11,"USA","https://www.youtube.com/watch?v=A5B97lIwCY0","9-1-0","1-1-1","Mach 8","Slick",0,"Cloud Glider",15,"Bowser","40.416","38.825","38.602",0,0,"","","",""
1075,"Alexony","2014-07-03","Water Park",102073,2,"Spain","https://www.youtube.com/watch?v=vQdJ5wk35UY","10-0-0","1-1-1","Circuit Special","Cyber Slick",0,"Wario Wing",0,"Wario","35.382","33.309","33.382",0,0,"","","",""
1106,"Blake","2014-07-05","Mount Wario",104516,12,"USA","https://www.youtube.com/watch?v=ZFpVI0hwi80","4-5-1","1-1-1","Circuit Special","Crimson Slim",0,"Super Glider",3,"Morton","23.983","45.283","35.250",0,0,"","","",""
1054,"Ray","2014-07-02","Cloudtop Cruise",120616,13,"Canada","https://www.youtube.com/watch?v=Sj7SI7VZm5I","10-0-0","1-1-1","Sports Coupe","Cyber Slick",0,"Super Glider",12,"Heavy Mii","41.761","39.432","39.423",0,0,"","","",""
1055,"Twi","2014-07-02","GCN Sherbet Land",110556,26,"USA","https://www.youtube.com/watch?v=mOk9llVsDQQ","10-0-0","1-1-1","Tri-Speeder","Monster",0,"Cloud Glider",1,"Yoshi","38.380","35.986","36.190",0,0,"","","",""
1056,"Aries","2014-07-02","Toad Harbor",121815,6,"Japan","https://www.youtube.com/watch?v=OQzxp5yMsac","9-1-0","1-1-1","Mach 8","Slick",0,"Super Glider",2,"Bowser","41.645","40.122","40.048",0,0,"","","",""
1059,"Danny G","2014-07-02","GCN Dry Dry Desert",118437,21,"USA","N/A","10-0-0","1-1-1","Pipe Frame","Crimson Slim",0,"Cloud Glider",0,"Morton","41.095","38.637","38.705",0,1,"","","",""
1060,"Danny G","2014-07-02","GCN Dry Dry Desert",118323,21,"USA","https://www.youtube.com/watch?v=XlOSp5USXOI","10-0-0","1-1-1","Pipe Frame","Crimson Slim",0,"Cloud Glider",1,"Morton","41.077","38.556","38.690",0,1,"","","",""
1065,"Cole","2014-07-03","GCN Sherbet Land",110403,26,"Canada","N/A","10-0-0","1-1-1","Badwagon","Hot Monster",0,"MKTV Parafoil",0,"Daisy","38.216","35.903","36.284",0,0,"","","",""
1061,"ZRoyal","2014-07-03","N64 Royal Raceway",114671,23,"USA","https://www.youtube.com/watch?v=xgTka4olUU8","10-0-0","1-1-1","Mach 8","Slick",0,"Gold Glider",0,"Morton","39.503","37.683","37.485",0,0,"","","",""
1062,"Danny G","2014-07-03","GCN Dry Dry Desert",118290,21,"USA","N/A","10-0-0","1-1-1","Pipe Frame","Crimson Slim",0,"Cloud Glider",0,"Morton","41.101","38.499","38.690",0,1,"","","",""
1063,"Danny G","2014-07-03","GCN Dry Dry Desert",118157,21,"USA","https://www.youtube.com/watch?v=mGFcjpV8IRI","10-0-0","1-1-1","Pipe Frame","Crimson Slim",0,"Cloud Glider",0,"Morton","41.008","38.611","38.538",0,1,"","","",""
1064,"Cole","2014-07-03","GCN Sherbet Land",110490,26,"Canada","https://www.youtube.com/watch?v=2pNtzSj7k3o","10-0-0","1-1-1","Badwagon","Hot Monster",0,"MKTV Parafoil",0,"Daisy","38.436","36.133","35.921",0,0,"","","",""
1066,"Cole","2014-07-03","GCN Sherbet Land",110213,26,"Canada","https://www.youtube.com/watch?v=XG9_0oDm9VA","10-0-0","1-1-1","Badwagon","Hot Monster",0,"MKTV Parafoil",1,"Daisy","38.244","36.026","35.943",0,0,"","","",""
1067,"JaK","2014-07-03","Water Park",102396,2,"USA","https://www.youtube.com/watch?v=bBzeFCQN6zk","10-0-0","1-1-1","Circuit Special","Slick",0,"Gold Glider",0,"Bowser","35.604","33.463","33.329",0,0,"","","",""
1068,"MadSun","2014-07-03","DS Wario Stadium",111454,25,"Japan","https://www.youtube.com/watch?v=9oTvVl3YWfc","10-0-0","1-1-1","Gold Standard","Cyber Slick",0,"Super Glider",11,"Morton","37.948","36.853","36.653",0,0,"","","",""
1069,"あんちょび","2014-07-03","Bowser's Castle",122417,15,"Japan","https://www.youtube.com/watch?v=20cYhH_88So","10-0-0","1-1-1","Mach 8","Slick",0,"Super Glider",7,"Bowser","41.940","40.292","40.185",0,0,"","","",""
1071,"Alexony","2014-07-03","Water Park",102384,2,"Spain","N/A","10-0-0","1-1-1","Circuit Special","Cyber Slick",0,"Wario Wing",0,"Wario","35.526","33.279","33.579",0,0,"","","",""
1072,"Alexony","2014-07-03","Water Park",102238,2,"Spain","N/A","10-0-0","1-1-1","Circuit Special","Cyber Slick",0,"Wario Wing",0,"Wario","35.476","33.330","33.432",0,0,"","","",""
1073,"Alexony","2014-07-03","Water Park",102147,2,"Spain","https://www.youtube.com/watch?v=Ax1vvY9pSuk","10-0-0","1-1-1","Circuit Special","Cyber Slick",0,"Wario Wing",0,"Wario","35.506","33.334","33.307",0,0,"","","",""
1074,"Kazuo","2014-07-03","Wii Moo Moo Meadows",84882,17,"France","https://www.youtube.com/watch?v=lnMojxDWrpM","7-3-0","1-1-1","Sports Coupe","Slick",0,"Gold Glider",0,"Morton","29.384","27.779","27.719",0,0,"","","",""
1076,"Danny G","2014-07-03","GCN Dry Dry Desert",118117,21,"USA","https://www.youtube.com/watch?v=hCM_cA_N2mI","10-0-0","1-1-1","Pipe Frame","Crimson Slim",0,"Cloud Glider",1,"Morton","40.963","38.569","38.585",0,1,"","","",""
1077,"Alexony","2014-07-03","Water Park",102016,2,"Spain","https://www.youtube.com/watch?v=5NkuwpgGyz4","10-0-0","1-1-1","Circuit Special","Cyber Slick",0,"Wario Wing",1,"Wario","35.364","33.341","33.311",0,0,"","","",""
1078,"Jacob","2014-07-03","DS Tick-Tock Clock",107380,29,"USA","N/A","9-1-0","1-1-1","Mach 8","Cyber Slick",0,"Gold Glider",0,"Morton","37.200","35.404","34.776",0,0,"","","",""
1079,"JaK","2014-07-03","Wii Moo Moo Meadows",84838,17,"USA","https://www.youtube.com/watch?v=V_LFFYL16EI","7-3-0","1-1-1","Sports Coupe","Slick",0,"MKTV Parafoil",4,"Morton","29.543","27.724","27.571",0,0,"","","",""
1080,"Jacob","2014-07-03","DS Tick-Tock Clock",107327,29,"USA","https://www.youtube.com/watch?v=oaAn628h9Mo","9-1-0","1-1-1","Mach 8","Cyber Slick",0,"Gold Glider",3,"Morton","37.135","35.419","34.773",0,0,"","","",""
1081,"ZRoyal","2014-07-03","N64 Royal Raceway",114612,23,"USA","https://www.youtube.com/watch?v=GjxKY99fx3Q","10-0-0","1-1-1","Mach 8","Slick",0,"Gold Glider",0,"Morton","39.437","37.708","37.467",0,0,"","","",""
