3337,"Danny","2017-04-28","Sweet Sweet Canyon",113630,3,"Netherlands","N/A","7-3-0","1-1-1","Splat Buggy","Slim",0,"Super Glider",0,"Morton","39.021","37.524","37.085",1,0,"","","","",150
3324,"Xander","2017-04-28","3DS Music Park",115937,27,"UK","N/A","8-2-0","1-1-1","Streetle","Slim",0,"Super Glider",1,"Wario","39.741","38.265","37.931",1,0,"","","","",150
3297,"Takemi","2017-04-28","GCN Sherbet Land",85477,26,"Japan","https://youtu.be/1cdYrXRArk4?si=qRpmB8Hz6cZIkDsl&t=781","9-0-1","1-1-1","Streetle","Monster",0,"-",1,"Baby Daisy","29.703","27.818","27.956",1,0,"","","","",200
3298,"Mattew","2017-04-28","Wii Moo Moo Meadows",87419,17,"France","N/A","7-3-0","1-1-1","Gold Standard","Cyber Slick",0,"Super Glider",0,"Morton","30.357","28.693","28.369",1,0,"","","","",150
3301,"いつち","2017-04-28","Ice Ice Outpost",85415,39,"Japan","N/A","-","-","-","-",0,"-",0,"-","-","-","-",1,0,"","","","",200
3322,"Mon","2017-04-28","Hyrule Circuit",113517,40,"Japan","N/A","10-0-0","0-1-2","Streetle","Slim",0,"Plane Glider",0,"Bowser","39.699","37.163","36.655",1,0,"","","","",150
3304,"DestinyCst","2017-04-28","GBA Ribbon Road",90927,46,"Germany","N/A","-","-","-","-",0,"-",0,"-","-","-","-",1,0,"","","","",200
3305,"Mattew","2017-04-28","Bowser's Castle",125964,15,"France","N/A","10-0-0","1-1-1","Blue Falcon","Crimson Slim",0,"Super Glider",0,"Morton","43.013","41.306","41.645",1,0,"","","","",150
3321,"SeLe","2017-04-28","GCN Baby Park",68713,41,"Japan","N/A","7-3-0-0-0-0-0","0-0-1-1-1-0-0","Splat Buggy","Slim",0,"Super Glider",0,"Morton","11.719","10.182","9.176",1,0,"9.064","8.956","9.789","9.827",150
3308,"Del","2017-04-28","Bowser's Castle",98287,15,"USA","N/A","7-3-0","1-1-1","Streetle","Standard",0,"Super Glider",0,"Morton","33.734","33.299","31.254",1,0,"","","","",200
3309,"こんどうかなこ","2017-04-28","Ice Ice Outpost",116751,39,"Japan","N/A","-","-","-","-",0,"-",0,"-","-","-","-",1,0,"","","","",150
3313,"Davi","2017-04-28","Mario Circuit",110548,5,"Japan","N/A","10-0-0","2-1-0","Circuit Special","Slim",0,"Parachute",0,"Morton","36.846","36.804","36.898",1,0,"","","","",150
3872,"Dragnir","2017-04-29","3DS Neo Bowser City",107692,45,"France","N/A","9-1-0","1-1-1","Streetle","Roller",0,"Super Glider",0,"Dry Bowser","37.255","35.299","35.138",0,0,"","","","",150
3372,"Danny","2017-04-28","Twisted Mansion",91044,7,"Netherlands","N/A","7-3-0","1-1-1","Splat Buggy","Slim",0,"Super Glider",0,"Morton","31.432","29.190","30.422",0,0,"","","","",200
3367,"Danny","2017-04-28","N64 Rainbow Road",59793,32,"Netherlands","N/A","2-2-2","0-2-1","Splat Buggy","Slim",0,"Super Glider",0,"Morton","20.200","18.700","20.893",0,0,"","","","",200
8465,"Army","2019-02-10","GBA Ribbon Road",79156,46,"France","N/A","9-1-0","1-1-1","Biddybuggy","Azure Roller",0,"Paper Glider",0,"Waluigi","27.619","25.696","25.841",0,0,"","","","",200
3343,"Xander","2017-04-28","3DS Piranha Plant Slide",126196,30,"UK","N/A","10-0-0","1-1-1","Splat Buggy","Slim",0,"Super Glider",0,"Morton","42.875","41.811","41.510",0,0,"","","","",150
3344,"Danny","2017-04-28","Wild Woods",112791,43,"Netherlands","N/A","10-0-0","1-1-1","Splat Buggy","Slim",0,"Super Glider",0,"Morton","38.768","37.049","36.974",0,0,"","","","",150
3358,"Crazykonga","2017-04-28","Thwomp Ruins",114452,4,"France","N/A","-","-","-","-",0,"-",0,"-","-","-","-",0,0,"","","","",150
3359,"Crazykonga","2017-04-28","N64 Rainbow Road",82821,32,"France","N/A","-","-","-","-",0,"-",0,"-","-","-","-",1,0,"","","","",150
3360,"Crazykonga","2017-04-28","Mario Kart Stadium",102184,1,"France","N/A","7-3-0","1-1-1","Wild Wiggler","Slim",0,"Super Glider",0,"Dry Bowser","35.143","33.699","33.342",1,0,"","","","",150
3361,"Crazykonga","2017-04-28","Shy Guy Falls",123186,8,"France","N/A","-","-","-","-",0,"-",0,"-","-","-","-",1,0,"","","","",150
6457,"Darky","2017-07-29","GCN Baby Park",46851,41,"USA","https://www.youtube.com/watch?v=TITfYMZ_sXg","3-3-0-0-0-0-0","3-0-0-0-0-0-0","Standard Bike","Leaf Tires",0,"Cloud Glider",33,"Luigi","6.752","6.713","6.654",0,0,"6.708","6.709","6.657","6.658",200
3975,"Play","2017-04-29","Bowser's Castle",92236,15,"France","N/A","9-1-0","1-1-1","Splat Buggy","Slim",0,"Plane Glider",1,"Dark Blue Yoshi","31.762","30.097","30.377",0,0,"","","","",200
4171,"Dash","2017-04-30","DS Wario Stadium",87580,25,"USA","N/A","10-0-0","1-1-1","Streetle","Roller",0,"Super Glider",0,"Daisy","30.014","28.883","28.683",0,0,"","","","",200
3366,"Danny","2017-04-28","Bowser's Castle",96977,15,"Netherlands","N/A","9-3-0","1-1-1","Splat Buggy","Slim",0,"Super Glider",0,"Morton","32.982","32.631","31.364",0,0,"","","","",200
3362,"Danny","2017-04-28","GBA Cheese Land",94411,42,"Netherlands","N/A","7-1-1","1-1-1","Splat Buggy","Slim",0,"Super Glider",0,"Morton","32.884","31.926","29.601",0,0,"","","","",200
3363,"Crazykonga","2017-04-28","SNES Rainbow Road",92711,38,"France","N/A","-","-","-","-",0,"-",0,"-","-","-","-",0,0,"","","","",150
3364,"Danny","2017-04-28","Electrodrome",89002,11,"Netherlands","N/A","7-2-1","1-1-1","Splat Buggy","Slim",0,"Super Glider",0,"Morton","30.981","29.124","28.897",0,0,"","","","",200
3436,"Wariuzzo","2017-04-28","Super Bell Subway",79644,47,"Italy","N/A","7-3-0","1-1-1","City Tripper","Slick",0,"Super Glider",0,"Pink Gold Peach","27.582","26.291","25.771",0,0,"","","","",200
3929,"Peka","2017-04-29","3DS DK Jungle",125594,24,"Japan","N/A","-","-","-","-",0,"-",0,"-","-","-","-",0,0,"","","","",150
3794,"Jimmy","2017-04-29","N64 Rainbow Road",59114,32,"USA","N/A","2-3-2","0-2-1","Splat Buggy","Slim",0,"Super Glider",0,"Dry Bowser","20.183","18.483","20.448",0,0,"","","","",200
3756,"Nick","2017-04-29","Rainbow Road",96881,16,"USA","N/A","9-1-0","1-1-1","Splat Buggy","Roller",0,"Super Glider",0,"Tanooki Mario","33.202","31.851","31.828",0,0,"","","","",200
3502,"Cole","2017-04-28","N64 Toad's Turnpike",109977,20,"Canada","N/A","10-0-0","1-1-1","Splat Buggy","Slim",0,"Super Glider",0,"Morton","37.561","36.202","36.214",0,0,"","","","",150
3653,"Joel","2017-04-28","3DS Neo Bowser City",108707,45,"USA","N/A","9-1-0","1-1-1","Streetle","Azure Roller",0,"Super Glider",0,"Wario","37.281","35.777","35.649",0,0,"","","","",150
3557,"Elpis","2017-04-28","GBA Cheese Land",110118,42,"Ireland","N/A","9-1-0","1-1-1","Streetle","Roller",0,"Super Glider",0,"Dry Bowser","37.812","36.201","36.105",0,0,"","","","",150
4083,"Angryfast","2017-04-29","GBA Cheese Land",109033,42,"France","N/A","9-1-0","1-1-1","Streetle","Roller",0,"Super Glider",0,"Dry Bowser","37.457","35.841","35.735",0,0,"","","","",150
3368,"Danny","2017-04-28","Water Park",75480,2,"Netherlands","https://youtu.be/rccv_rXNDPM?si=EHJgXhCHilYJDoBK&t=76","8-2-0","1-1-1","Splat Buggy","Slim",0,"Super Glider",0,"Morton","26.256","24.882","24.342",0,0,"","","","",200
3370,"Danny","2017-04-28","Toad Harbor",93839,6,"Netherlands","https://youtu.be/rccv_rXNDPM?si=EHJgXhCHilYJDoBK&t=410","9-1-0","1-1-1","Splat Buggy","Slim",0,"Super Glider",0,"Morton","32.737","30.595","30.507",0,0,"","","","",200
3373,"PreyingShark","2017-04-28","GBA Ribbon Road",89255,46,"USA","N/A","9-1-0","1-1-1","Standard Kart","Crimson Slim",0,"Super Glider",0,"Bowser Jr.","30.848","29.501","28.906",0,0,"","","","",200
3374,"アツサム","2017-04-28","Thwomp Ruins",114857,4,"Japan","https://www.openrec.tv/live/hGcNKD3VHDv","10-0-0","1-1-1","Mach 8","Slick",0,"Super Glider",0,"Morton","39.956","37.476","37.425",0,0,"","","","",150
3375,"Xander","2017-04-28","Hyrule Circuit",113376,40,"UK","N/A","10-0-0","0-1-2","Streetle","Slim",0,"Super Glider",0,"Morton","39.486","36.993","36.897",0,0,"","","","",150
3376,"Del","2017-04-28","GBA Cheese Land",91996,42,"USA","N/A","-","1-1-1","Circuit Special","Retro Off-Road",0,"Super Glider",0,"Male Villager","30.565","31.037","30.394",0,0,"","","","",200
